Wall time,Step,Value
1677869313.385809,0,1.0775185823440552
1677869566.500718,1,0.73481684923172
1677869819.473808,2,0.6126406192779541
1677870063.811594,3,0.5409892797470093
1677870307.476261,4,0.49027249217033386
1677870560.129017,5,0.5033818483352661
1677870813.724327,6,0.5262550711631775
1677871057.758307,7,0.42130163311958313
1677871310.613349,8,0.4015171527862549
1677871561.621111,9,0.38704192638397217
1677871815.356122,10,0.49129003286361694
1677872068.495016,11,0.31157186627388
1677872320.739495,12,0.31724151968955994
1677872565.49902,13,0.2163209170103073
1677872818.560391,14,0.18898431956768036
1677873063.186159,15,0.1830931007862091
1677873307.895174,16,0.14253437519073486
1677873552.465181,17,0.12353973090648651
1677873805.588412,18,0.1117306500673294
1677874050.186573,19,0.09951142966747284
1677874294.90436,20,0.08714833855628967
1677874547.975135,21,0.08538167178630829
1677874791.762273,22,0.09200151264667511
1677875045.10515,23,0.0929395779967308
1677875298.143311,24,0.07056482136249542
1677875542.386431,25,0.05892977491021156
1677875787.502696,26,0.04744533821940422
1677876040.952606,27,0.04876622185111046
1677876293.711744,28,0.03350251168012619
1677876547.65801,29,0.03771907463669777
1677876794.467706,30,0.03370179980993271
1677877050.384747,31,0.0328422449529171
1677877295.334655,32,0.02701401337981224
1677877548.895772,33,0.02627559006214142
1677877793.656024,34,0.03455197811126709
1677878046.605733,35,0.030462363734841347
1677878291.476057,36,0.022222502157092094
1677878545.213293,37,0.018795449286699295
1677878798.703073,38,0.012680086307227612
1677879052.300383,39,0.01629127748310566
1677879305.44217,40,0.016558632254600525
1677879550.523801,41,0.011496325954794884
1677879794.706109,42,0.01479825098067522
1677880039.139266,43,0.009823470376431942
1677880292.738852,44,0.012152118608355522
1677880543.300801,45,0.00792967714369297
1677880797.573113,46,0.009107450023293495
1677881050.077718,47,0.008336634375154972
1677881303.851131,48,0.007592265494167805
1677881557.114986,49,0.006006588228046894
