Wall time,Step,Value
1677894825.740773,0,1.0738508701324463
1677895086.099113,1,0.7883662581443787
1677895337.607683,2,0.5849065184593201
1677895629.629434,3,0.5525869131088257
1677895884.221773,4,0.7968522310256958
1677896138.848197,5,0.6509604454040527
1677896393.962685,6,0.43140360713005066
1677896659.558477,7,0.360646516084671
1677896921.477777,8,0.41065922379493713
1677897176.031956,9,0.31406161189079285
1677897440.470224,10,0.39001038670539856
1677897694.813006,11,0.2746204137802124
1677897949.013919,12,0.2630913257598877
1677898213.194463,13,0.23284007608890533
1677898476.051397,14,0.3246309161186218
1677898730.592141,15,0.17747826874256134
1677898985.273488,16,0.15213525295257568
1677899240.72934,17,0.13325639069080353
1677899505.919112,18,0.11426099389791489
1677899767.565872,19,0.1005505844950676
1677900029.623295,20,0.09555594623088837
1677900291.385197,21,0.10525798052549362
1677900581.812329,22,0.08956621587276459
1677900842.466747,23,0.07041213661432266
1677901101.614002,24,0.06540299206972122
1677901361.215631,25,0.06799136847257614
1677901620.67679,26,0.053536418825387955
1677901880.334233,27,0.04725753888487816
1677902131.105779,28,0.06659089773893356
1677902381.224798,29,0.04707125201821327
1677902631.645202,30,0.04472269117832184
1677902889.570518,31,0.03713029623031616
1677903179.182716,32,0.030343474820256233
1677903429.717361,33,0.027185074985027313
1677903679.999889,34,0.027527760714292526
1677903937.88777,35,0.025902552530169487
1677904188.843711,36,0.015945665538311005
1677904447.923932,37,0.015407664701342583
1677904706.99767,38,0.019428985193371773
1677904957.864878,39,0.020413614809513092
1677905208.880177,40,0.014981298707425594
1677905459.169875,41,0.013212945312261581
1677905710.454335,42,0.018431834876537323
1677905962.811812,43,0.013661766424775124
1677906253.493963,44,0.0161169171333313
1677906514.139085,45,0.011051321402192116
1677906773.692482,46,0.01636888086795807
1677907032.633318,47,0.009528011083602905
1677907283.44239,48,0.009312438778579235
1677907534.338538,49,0.011818047612905502
