Wall time,Step,Value
1650830457.711868,0,3.2121174335479736
1650830850.855223,1,3.0449604988098145
1650831237.881203,2,2.4516005516052246
1650831625.20912,3,2.280825614929199
1650832019.820759,4,2.2248709201812744
1650832414.070818,5,1.822688341140747
1650832801.410412,6,1.717484474182129
1650833188.960243,7,1.5354235172271729
1650833576.061287,8,1.3884477615356445
1650833962.52416,9,1.1935707330703735
1650834349.405279,10,1.0178338289260864
1650834736.822427,11,0.9054242372512817
1650835124.09184,12,0.7768964767456055
1650835511.206579,13,0.6827333569526672
1650835899.080521,14,0.6215653419494629
1650836287.399968,15,0.5473970770835876
1650836676.542503,16,0.5008121728897095
1650837067.154373,17,0.4599531590938568
1650837455.662829,18,0.4220316410064697
1650837850.802264,19,0.40282636880874634
1650838244.152961,20,0.3540460169315338
1650838643.326044,21,0.33572885394096375
1650839049.730458,22,0.30258214473724365
1650839452.350176,23,0.283732533454895
1650839849.755242,24,0.26177194714546204
1650840257.88282,25,0.2523002326488495
1650840669.526534,26,0.21335530281066895
1650841078.445264,27,0.21147644519805908
1650841480.099779,28,0.18408174812793732
1650841874.450356,29,0.1819835901260376
1650842265.985656,30,0.15389038622379303
1650842656.277562,31,0.15085360407829285
1650843049.001745,32,0.1478620022535324
1650843443.501103,33,0.12419776618480682
1650843834.499564,34,0.1229715645313263
1650844223.692652,35,0.12243188917636871
1650844615.209259,36,0.10321325808763504
1650845010.061894,37,0.10350897908210754
1650845404.83433,38,0.09564485400915146
1650845797.20638,39,0.09295888245105743
1650846191.823446,40,0.08570509403944016
1650846585.476726,41,0.08821889758110046
1650846978.591858,42,0.07268913090229034
1650847377.338184,43,0.07058907300233841
1650847778.657993,44,0.07314988225698471
1650848170.431776,45,0.060939058661460876
1650848563.542431,46,0.06560130417346954
1650848958.412174,47,0.05794992670416832
1650849354.831903,48,0.05528377741575241
1650849747.27318,49,0.0555260144174099
