Wall time,Step,Value
1677715156.615626,0,3.303117036819458
1677715356.635036,1,2.5756752490997314
1677715554.741249,2,2.4617559909820557
1677715751.138716,3,1.8433611392974854
1677715946.173772,4,1.5684870481491089
1677716143.710272,5,1.5479639768600464
1677716343.835948,6,1.6263558864593506
1677716541.398032,7,1.3304200172424316
1677716739.789247,8,1.1348403692245483
1677716938.162387,9,0.9119589924812317
1677717133.228456,10,0.771723747253418
1677717333.282132,11,0.6672026515007019
1677717533.889643,12,0.5603891015052795
1677717735.557687,13,0.5160969495773315
1677717932.94689,14,0.4658123850822449
1677718130.16327,15,0.40170127153396606
1677718329.167501,16,0.3599611818790436
1677718527.619099,17,0.3272220194339752
1677718726.769309,18,0.29628607630729675
1677718924.689378,19,0.2659749388694763
1677719123.051648,20,0.24261026084423065
1677719325.147998,21,0.22310005128383636
1677719524.539175,22,0.19906562566757202
1677719725.599721,23,0.18962733447551727
1677719924.259094,24,0.15991921722888947
1677720120.534818,25,0.16685214638710022
1677720319.324255,26,0.1433224380016327
1677720518.174822,27,0.13713622093200684
1677720714.630978,28,0.12181368470191956
1677720913.068209,29,0.11387404799461365
1677721110.378805,30,0.09304992854595184
1677721311.433659,31,0.09807997941970825
1677721510.492791,32,0.08422789722681046
1677721706.405713,33,0.08213299512863159
1677721908.013404,34,0.07540904730558395
1677722108.275786,35,0.0689316913485527
1677722306.557924,36,0.06786125898361206
1677722501.538924,37,0.05936485901474953
1677722698.00147,38,0.05807057395577431
1677722896.599301,39,0.056199315935373306
1677723095.825061,40,0.0535222552716732
1677723293.832161,41,0.04859473183751106
1677723495.521547,42,0.049317099153995514
1677723693.189142,43,0.04139995202422142
1677723890.281207,44,0.04294441267848015
1677724088.278615,45,0.04129637032747269
1677724287.403544,46,0.03898744285106659
1677724488.526308,47,0.03361332789063454
1677724689.671312,48,0.0338260792195797
1677724890.566323,49,0.03656928241252899
