Wall time,Step,Value
1677735360.025262,0,2.889146566390991
1677735560.252807,1,3.0901176929473877
1677735757.942555,2,2.4476680755615234
1677735955.209776,3,2.178072452545166
1677736155.519558,4,1.9314277172088623
1677736356.139936,5,1.7538385391235352
1677736553.834797,6,1.5335215330123901
1677736751.493795,7,1.2758129835128784
1677736949.34079,8,0.9587813019752502
1677737149.879873,9,0.8339375257492065
1677737349.421575,10,0.6999024152755737
1677737549.860685,11,0.5171769261360168
1677737749.909908,12,0.4333392083644867
1677737950.063011,13,0.3493364453315735
1677738151.117501,14,0.3097309172153473
1677738349.693734,15,0.27415212988853455
1677738551.76538,16,0.24722053110599518
1677738752.751987,17,0.2366802841424942
1677738953.791124,18,0.19823896884918213
1677739155.264715,19,0.17826305329799652
1677739353.094034,20,0.17440307140350342
1677739551.710021,21,0.14411912858486176
1677739751.100425,22,0.13709703087806702
1677739951.018162,23,0.13360992074012756
1677740155.831858,24,0.11899660527706146
1677740357.837744,25,0.10154040157794952
1677740561.279014,26,0.08945620805025101
1677740766.497394,27,0.08766130357980728
1677740970.324844,28,0.08720161020755768
1677741176.304703,29,0.07402872294187546
1677741387.891596,30,0.06603549420833588
1677741592.361003,31,0.06692296266555786
1677741798.39347,32,0.05901515111327171
1677742011.153592,33,0.05844658985733986
1677742218.722427,34,0.04992406442761421
1677742426.219488,35,0.05049707740545273
1677742632.781042,36,0.04620363935828209
1677742837.944121,37,0.04413221776485443
1677743044.370889,38,0.04364744573831558
1677743246.989694,39,0.037910040467977524
1677743449.917174,40,0.037958696484565735
1677743652.392214,41,0.03512374311685562
1677743852.895458,42,0.03217729181051254
1677744057.932064,43,0.03581245243549347
1677744259.352564,44,0.032553743571043015
1677744461.198217,45,0.028405342251062393
1677744663.980156,46,0.027260009199380875
1677744866.735313,47,0.02757953107357025
1677745068.671207,48,0.02496471256017685
1677745267.231133,49,0.023893609642982483
