Wall time,Step,Value
1650511742.129903,0,2.4362709522247314
1650511940.249265,1,2.420905828475952
1650512136.16194,2,2.1017568111419678
1650512332.653189,3,1.7869141101837158
1650512528.983852,4,1.9084910154342651
1650512725.014962,5,1.4241982698440552
1650512921.529509,6,1.1482336521148682
1650513119.438574,7,1.1040749549865723
1650513316.100615,8,1.2898765802383423
1650513513.214016,9,1.008019208908081
1650513710.510475,10,0.8280666470527649
1650513906.478341,11,0.7099891304969788
1650514103.211738,12,0.6229130625724792
1650514299.207604,13,0.5560104250907898
1650514495.11981,14,0.5019876956939697
1650514691.084022,15,0.47243714332580566
1650514890.201669,16,0.4477531611919403
1650515088.815647,17,0.40289318561553955
1650515287.123609,18,0.38708585500717163
1650515485.373929,19,0.3546263873577118
1650515681.318976,20,0.33838456869125366
1650515879.025531,21,0.30885040760040283
1650516076.60792,22,0.29642942547798157
1650516275.680356,23,0.27361568808555603
1650516474.339201,24,0.2555602192878723
1650516672.954678,25,0.2626890540122986
1650516871.138737,26,0.2183251529932022
1650517072.273929,27,0.21875327825546265
1650517275.80839,28,0.2002689391374588
1650517476.328478,29,0.1982831358909607
1650517676.043105,30,0.18407990038394928
1650517877.662029,31,0.188404843211174
1650518075.72598,32,0.1656963974237442
1650518275.761555,33,0.1607886105775833
1650518474.250698,34,0.15222875773906708
1650518672.072603,35,0.14496763050556183
1650518876.180388,36,0.12795844674110413
1650519078.268515,37,0.13159731030464172
1650519277.894032,38,0.13333722949028015
1650519478.842408,39,0.13104744255542755
1650519679.211296,40,0.1296868473291397
1650519876.528736,41,0.12275941669940948
1650520077.594764,42,0.11870649456977844
1650520274.990861,43,0.1068892776966095
1650520472.235068,44,0.10912734270095825
1650520668.447585,45,0.10177647322416306
1650520867.199498,46,0.10523330420255661
1650521066.140579,47,0.0937437117099762
1650521264.130044,48,0.09520912170410156
1650521465.047848,49,0.09564952552318573
