Wall time,Step,Value
1650793767.950577,0,1.0885447263717651
1650794079.482323,1,0.6087356209754944
1650794385.195892,2,0.39894503355026245
1650794706.412672,3,0.37875229120254517
1650795019.173262,4,0.3058725893497467
1650795330.616756,5,0.30338770151138306
1650795635.665746,6,0.3222135305404663
1650795949.106149,7,0.3111770749092102
1650796260.326782,8,0.36657819151878357
1650796577.277164,9,0.2270786166191101
1650796905.699372,10,0.2139013260602951
1650797218.967262,11,0.1868293434381485
1650797530.03948,12,0.14659778773784637
1650797850.860564,13,0.1286342591047287
1650798171.438134,14,0.12240636348724365
1650798476.711426,15,0.11316237598657608
1650798782.040679,16,0.11271428316831589
1650799095.701618,17,0.11395753920078278
1650799407.475559,18,0.11007512360811234
1650799728.37459,19,0.09391896426677704
1650800034.338918,20,0.07188428193330765
1650800340.660884,21,0.07160978019237518
1650800654.62063,22,0.06501301378011703
1650800970.708636,23,0.0712110698223114
1650801287.5097,24,0.04282817244529724
1650801614.10629,25,0.04133908450603485
1650801930.544819,26,0.03492817282676697
1650802242.226247,27,0.039905209094285965
1650802557.119085,28,0.03998751565814018
1650802865.362845,29,0.03347606584429741
1650803176.596365,30,0.03428126871585846
1650803487.946687,31,0.02039303630590439
1650803817.952997,32,0.026148710399866104
1650804127.503512,33,0.018667206168174744
1650804440.368608,34,0.01544090174138546
1650804756.644689,35,0.02053544670343399
1650805088.225634,36,0.017653102055191994
1650805398.084601,37,0.01472886186093092
1650805707.123375,38,0.019918018952012062
1650806016.67635,39,0.008294540457427502
1650806325.226416,40,0.0089346868917346
1650806635.279234,41,0.010542325675487518
1650806944.651277,42,0.011955756694078445
1650807264.205021,43,0.010089511051774025
1650807587.963527,44,0.007826304994523525
1650807903.902788,45,0.00694689666852355
1650808213.580225,46,0.00918820220977068
1650808521.213854,47,0.0054046642035245895
1650808828.696021,48,0.007294982206076384
1650809145.681282,49,0.0077293794602155685
