Wall time,Step,Value
1654214372.640637,0,1.051196575164795
1654214566.88874,1,0.724747896194458
1654214761.141649,2,0.6013006567955017
1654214955.725314,3,0.37970608472824097
1654215150.225017,4,0.27452653646469116
1654215345.143425,5,0.3325447142124176
1654215548.566677,6,0.23815305531024933
1654215743.074745,7,0.24946360290050507
1654215937.66344,8,0.21308046579360962
1654216140.085597,9,0.16574092209339142
1654216334.354067,10,0.16996321082115173
1654216537.308485,11,0.14753885567188263
1654216740.30084,12,0.14482294023036957
1654216941.792026,13,0.10193171352148056
1654217135.002536,14,0.09789219498634338
1654217328.16853,15,0.09283406287431717
1654217529.729862,16,0.07355731725692749
1654217722.995751,17,0.05923229455947876
1654217916.721871,18,0.06444776058197021
1654218120.095078,19,0.07473171502351761
1654218313.137186,20,0.062177494168281555
1654218506.926328,21,0.22760142385959625
1654218709.26634,22,0.08260080963373184
1654218902.247249,23,0.06375839561223984
1654219105.877824,24,0.05014466866850853
1654219299.558631,25,0.04927707090973854
1654219494.626091,26,0.04528059437870979
1654219696.323554,27,0.0374050997197628
1654219898.323438,28,0.032627031207084656
1654220101.551227,29,0.03183748573064804
1654220295.221379,30,0.05909034237265587
1654220497.263534,31,0.03426854684948921
1654220698.993488,32,0.029891666024923325
1654220901.136137,33,0.031366877257823944
1654221102.411669,34,0.02134600281715393
1654221296.170518,35,0.024642614647746086
1654221489.405826,36,0.03505769744515419
1654221691.353188,37,0.02270495891571045
1654221884.560621,38,0.020400704815983772
1654222086.507232,39,0.016168231144547462
1654222287.909044,40,0.019320352002978325
1654222489.376508,41,0.011122825555503368
1654222681.956075,42,0.01882197894155979
1654222874.851796,43,0.011947263032197952
1654223067.968281,44,0.011366905644536018
1654223260.918168,45,0.01505294255912304
1654223462.204275,46,0.012240635231137276
1654223664.000766,47,0.008277244865894318
1654223856.931467,48,0.00715075246989727
1654224058.145126,49,0.007094147149473429
