Wall time,Step,Value
1654194285.500181,0,1.105207085609436
1654194480.880151,1,0.7063619494438171
1654194685.361028,2,0.5715835094451904
1654194881.149613,3,0.4990916848182678
1654195078.036499,4,0.3425956964492798
1654195278.798229,5,0.3983430564403534
1654195486.058969,6,0.38909611105918884
1654195683.290192,7,0.26770031452178955
1654195879.396466,8,0.19361929595470428
1654196076.337961,9,0.19045351445674896
1654196273.336472,10,0.13416451215744019
1654196465.875971,11,0.14247173070907593
1654196658.083233,12,0.12253468483686447
1654196850.242138,13,0.1004192978143692
1654197051.159042,14,0.11035893112421036
1654197252.599166,15,0.09990096092224121
1654197444.77471,16,0.07961315661668777
1654197637.319688,17,0.06912421435117722
1654197829.769403,18,0.06815151870250702
1654198031.868108,19,0.07177236676216125
1654198224.353497,20,0.06142854318022728
1654198427.39427,21,0.061106983572244644
1654198620.472589,22,0.061070796102285385
1654198814.89292,23,0.050812602043151855
1654199008.777419,24,0.05429217964410782
1654199211.700664,25,0.05715465918183327
1654199405.658524,26,0.03352987766265869
1654199599.879718,27,0.05116930976510048
1654199795.20082,28,0.04562600329518318
1654199990.976224,29,0.044591307640075684
1654200186.287404,30,0.04035679250955582
1654200381.982328,31,0.029976336285471916
1654200577.443558,32,0.03339962288737297
1654200773.442328,33,0.02481803670525551
1654200977.932842,34,0.02953127585351467
1654201184.107481,35,0.02459150180220604
1654201386.749005,36,0.022867200896143913
1654201580.632799,37,0.016767192631959915
1654201782.987391,38,0.024687383323907852
1654201983.95946,39,0.015666810795664787
1654202176.778451,40,0.021160831674933434
1654202377.538393,41,0.018624110147356987
1654202578.616797,42,0.015215209685266018
1654202770.851511,43,0.017252391204237938
1654202971.919974,44,0.013546664267778397
1654203172.771859,45,0.01671425811946392
1654203364.402769,46,0.012748212553560734
1654203565.590527,47,0.016817571595311165
1654203758.233161,48,0.0124417245388031
1654203950.487135,49,0.010018255561590195
