Wall time,Step,Value
1651207106.796121,0,1.5217580795288086
1651207200.552261,1,1.0369462966918945
1651207297.660959,2,2.37908673286438
1651207391.257878,3,2.144117593765259
1651207485.094252,4,1.5348821878433228
1651207578.678667,5,1.290494441986084
1651207672.79324,6,1.321040391921997
1651207769.059252,7,1.113257646560669
1651207863.09243,8,1.0470216274261475
1651207957.086521,9,0.8109091520309448
1651208053.321859,10,0.7029645442962646
1651208149.596359,11,0.558915376663208
1651208243.896486,12,0.3558456599712372
1651208337.440651,13,0.27590233087539673
1651208431.251937,14,0.2767471373081207
1651208524.903279,15,0.2684227228164673
1651208618.549354,16,0.24675364792346954
1651208712.674276,17,0.17537233233451843
1651208806.436077,18,0.17138053476810455
1651208900.202225,19,0.15412196516990662
1651208994.423481,20,0.15221615135669708
1651209090.791816,21,0.12725910544395447
1651209184.724534,22,0.12157557159662247
1651209278.375467,23,0.10884540528059006
1651209371.97756,24,0.09896460175514221
1651209465.437371,25,0.10171562433242798
1651209559.502811,26,0.09077957272529602
1651209653.734592,27,0.08623874932527542
1651209747.804832,28,0.09927556663751602
1651209841.691989,29,0.08180476725101471
1651209938.360962,30,0.06646528840065002
1651210032.464222,31,0.05944087356328964
1651210126.752058,32,0.06606508046388626
1651210221.260974,33,0.06254865229129791
1651210315.890863,34,0.05577066168189049
1651210412.335585,35,0.05361111834645271
1651210507.333969,36,0.05885474011301994
1651210603.545029,37,0.04720640555024147
1651210698.130238,38,0.0489356592297554
1651210792.111526,39,0.047568660229444504
1651210886.647853,40,0.041866689920425415
1651210980.339698,41,0.04724015295505524
1651211074.479854,42,0.046088602393865585
1651211168.608374,43,0.04058054834604263
1651211262.83945,44,0.0319959856569767
1651211356.756389,45,0.042043693363666534
1651211453.715712,46,0.03450430929660797
1651211547.551857,47,0.03253154456615448
1651211644.3786,48,0.03767356649041176
1651211738.209707,49,0.03440680354833603
