Wall time,Step,Value
1677946629.984452,0,2.25638484954834
1677946789.259334,1,1.9983181953430176
1677946947.513851,2,2.029695749282837
1677947107.290216,3,2.073624610900879
1677947263.375694,4,2.4122238159179688
1677947420.393753,5,1.6834529638290405
1677947577.668318,6,1.7462894916534424
1677947735.814251,7,1.7447526454925537
1677947893.652398,8,1.5626798868179321
1677948051.841988,9,1.4484385251998901
1677948213.219317,10,1.4011188745498657
1677948374.850994,11,1.3269519805908203
1677948535.588042,12,1.2821847200393677
1677948699.413336,13,1.25801420211792
1677948862.427253,14,1.2387257814407349
1677949023.151545,15,1.1886261701583862
1677949184.446603,16,1.151608943939209
1677949343.52424,17,1.0095088481903076
1677949504.091072,18,0.8981850743293762
1677949661.879342,19,0.8112638592720032
1677949821.175207,20,0.7580134272575378
1677949980.520685,21,0.71639484167099
1677950140.059952,22,0.6687074899673462
1677950301.059357,23,0.6399036049842834
1677950460.552543,24,0.5967402458190918
1677950625.044512,25,0.561299741268158
1677950786.131504,26,0.5352715849876404
1677950945.551774,27,0.5055986046791077
1677951104.854427,28,0.49489954113960266
1677951264.162137,29,0.46939677000045776
1677951420.685652,30,0.45671483874320984
1677951579.054833,31,0.43417513370513916
1677951736.137966,32,0.4270886182785034
1677951895.008389,33,0.4138633608818054
1677952056.101263,34,0.37516626715660095
1677952217.831216,35,0.36584463715553284
1677952374.977695,36,0.35634085536003113
1677952532.145084,37,0.3438551723957062
1677952689.342451,38,0.3206133544445038
1677952850.067498,39,0.308158814907074
1677953008.166595,40,0.2907962501049042
1677953165.528802,41,0.28844577074050903
1677953326.993895,42,0.2704174816608429
1677953488.558323,43,0.25003403425216675
1677953646.372966,44,0.2460688054561615
1677953807.313262,45,0.2524011731147766
1677953967.610768,46,0.2283603549003601
1677954124.394872,47,0.22453324496746063
1677954282.421639,48,0.20049086213111877
1677954440.523448,49,0.20485709607601166
