Wall time,Step,Value
1677938123.397788,0,2.27400541305542
1677938283.665699,1,2.6571309566497803
1677938444.325853,2,2.1394686698913574
1677938605.228026,3,1.8917551040649414
1677938763.755318,4,1.666990876197815
1677938920.598016,5,2.0051441192626953
1677939077.257248,6,2.1732819080352783
1677939233.144069,7,1.8544868230819702
1677939390.074745,8,1.5256102085113525
1677939548.693169,9,1.5419061183929443
1677939711.868327,10,1.4523829221725464
1677939872.822248,11,1.3769855499267578
1677940033.925526,12,1.2499796152114868
1677940197.667415,13,1.183760404586792
1677940364.65341,14,1.1611027717590332
1677940529.747057,15,1.0529358386993408
1677940690.657598,16,0.9415485858917236
1677940847.966248,17,0.8497331738471985
1677941010.817581,18,0.7500549554824829
1677941171.690183,19,0.7245949506759644
1677941333.414932,20,0.6569355726242065
1677941493.676531,21,0.6231163740158081
1677941652.969693,22,0.5702507495880127
1677941812.324568,23,0.5409144163131714
1677941972.43768,24,0.5026143789291382
1677942133.487482,25,0.4787193238735199
1677942295.0642,26,0.4256208837032318
1677942453.817714,27,0.42677372694015503
1677942609.375829,28,0.3939606845378876
1677942768.275212,29,0.36235561966896057
1677942929.209821,30,0.3357507884502411
1677943088.444101,31,0.3167170286178589
1677943246.604105,32,0.2958677113056183
1677943404.594427,33,0.2867673337459564
1677943563.178719,34,0.26699164509773254
1677943722.522165,35,0.25802627205848694
1677943882.676207,36,0.24314172565937042
1677944041.223353,37,0.21352742612361908
1677944198.274199,38,0.2185225784778595
1677944355.05861,39,0.20109190046787262
1677944511.922308,40,0.1859123557806015
1677944668.5201,41,0.18122227489948273
1677944824.992866,42,0.1805323213338852
1677944981.220704,43,0.17290617525577545
1677945141.795678,44,0.15490207076072693
1677945303.188384,45,0.15343572199344635
1677945464.981704,46,0.14623799920082092
1677945624.529633,47,0.13803105056285858
1677945782.772951,48,0.1359623223543167
1677945942.942617,49,0.13411663472652435
