Wall time,Step,Value
1650505589.319971,0,2.855680465698242
1650505707.216853,1,2.382338285446167
1650505825.432183,2,2.288968801498413
1650505943.462819,3,1.5694615840911865
1650506061.848376,4,1.5692063570022583
1650506180.051706,5,1.1420091390609741
1650506301.004974,6,1.0255520343780518
1650506420.217271,7,1.0014280080795288
1650506538.438587,8,0.9785417914390564
1650506656.648636,9,0.8196080923080444
1650506777.659888,10,0.7131744623184204
1650506896.096873,11,0.6493176817893982
1650507013.989439,12,0.5989540219306946
1650507134.853025,13,0.5631834864616394
1650507253.353414,14,0.5294229388237
1650507374.427475,15,0.49639588594436646
1650507492.971284,16,0.45590153336524963
1650507611.575543,17,0.42148590087890625
1650507729.951601,18,0.4007869064807892
1650507848.315252,19,0.36538249254226685
1650507969.216339,20,0.35387280583381653
1650508088.01633,21,0.3284670114517212
1650508205.863589,22,0.3044191300868988
1650508324.166366,23,0.2911796271800995
1650508445.416031,24,0.27402880787849426
1650508563.867392,25,0.24582107365131378
1650508682.444772,26,0.21725115180015564
1650508802.081897,27,0.20248232781887054
1650508921.682983,28,0.19045144319534302
1650509040.372884,29,0.1694837063550949
1650509158.629521,30,0.15784859657287598
1650509279.653685,31,0.14404602348804474
1650509401.160908,32,0.14384214580059052
1650509519.494141,33,0.12774966657161713
1650509638.513169,34,0.11187687516212463
1650509757.158691,35,0.11118271946907043
1650509875.602276,36,0.09608111530542374
1650509993.922801,37,0.09786752611398697
1650510115.841231,38,0.0943966805934906
1650510236.678343,39,0.07754747569561005
1650510354.949349,40,0.0794161707162857
1650510473.218019,41,0.0709884762763977
1650510591.910975,42,0.07364897429943085
1650510713.421108,43,0.06187628582119942
1650510834.292716,44,0.058975473046302795
1650510952.819458,45,0.05966079235076904
1650511071.748493,46,0.05999791622161865
1650511193.179049,47,0.04689629748463631
1650511311.559211,48,0.05023033916950226
1650511430.186683,49,0.04926859587430954
