Wall time,Step,Value
1650653503.737933,0,2.25454044342041
1650653714.175519,1,2.048797845840454
1650653922.630837,2,1.7750300168991089
1650654130.866852,3,1.5788640975952148
1650654339.196179,4,1.3689157962799072
1650654547.980198,5,1.1477293968200684
1650654753.397986,6,1.0530630350112915
1650654963.744157,7,0.8919861316680908
1650655172.557501,8,0.7555091977119446
1650655377.9075,9,0.8555845022201538
1650655584.137983,10,0.5636113286018372
1650655792.100216,11,0.4554392099380493
1650655998.183684,12,0.35876426100730896
1650656201.77437,13,0.31086403131484985
1650656411.23224,14,0.2760167717933655
1650656621.404765,15,0.2464926391839981
1650656829.110744,16,0.23167359828948975
1650657033.384063,17,0.20761308073997498
1650657241.791871,18,0.1920601725578308
1650657449.106142,19,0.16349656879901886
1650657652.525288,20,0.1733369678258896
1650657857.217342,21,0.15727382898330688
1650658064.557758,22,0.142088383436203
1650658275.782092,23,0.13627497851848602
1650658478.972877,24,0.11465322226285934
1650658683.537887,25,0.12430531531572342
1650658889.291298,26,0.10048800706863403
1650659095.810914,27,0.09112714976072311
1650659302.184328,28,0.08805962651968002
1650659507.755338,29,0.09218685328960419
1650659715.727904,30,0.07318833470344543
1650659919.662392,31,0.07133106887340546
1650660124.48067,32,0.07227036356925964
1650660331.449893,33,0.06717409938573837
1650660535.545765,34,0.06381817162036896
1650660746.050543,35,0.06024326756596565
1650660955.092581,36,0.05562206357717514
1650661162.663753,37,0.05509394779801369
1650661370.168245,38,0.050617437809705734
1650661577.270956,39,0.04975496605038643
1650661780.978054,40,0.043872684240341187
1650661987.365398,41,0.038562383502721786
1650662193.135107,42,0.04050685092806816
1650662399.48336,43,0.038630783557891846
1650662601.614209,44,0.03488961607217789
1650662807.449748,45,0.03942577540874481
1650663013.177029,46,0.036224573850631714
1650663220.604158,47,0.030648451298475266
1650663426.792131,48,0.0313158854842186
1650663631.796225,49,0.03442554920911789
