Wall time,Step,Value
1650723245.781023,0,2.8538191318511963
1650723495.059037,1,2.6316750049591064
1650723736.200038,2,2.2096989154815674
1650723975.132653,3,1.8392994403839111
1650724213.221677,4,1.7227389812469482
1650724455.438947,5,1.3725252151489258
1650724700.426448,6,1.0361372232437134
1650724943.886401,7,0.9066337943077087
1650725184.208856,8,0.9345579743385315
1650725423.416979,9,0.70452481508255
1650725664.924555,10,0.5598233938217163
1650725903.599828,11,0.5168546438217163
1650726145.240196,12,0.6132595539093018
1650726387.736943,13,0.4619062840938568
1650726628.838663,14,0.4040077328681946
1650726866.155871,15,0.34491193294525146
1650727107.278966,16,0.3097447454929352
1650727347.82097,17,0.2662724554538727
1650727585.625096,18,0.23857951164245605
1650727822.613572,19,0.23178403079509735
1650728063.506694,20,0.20613539218902588
1650728304.653315,21,0.1941172033548355
1650728545.610303,22,0.16979281604290009
1650728788.474494,23,0.16068777441978455
1650729032.677753,24,0.1537521928548813
1650729273.285055,25,0.15488967299461365
1650729514.870071,26,0.12427863478660583
1650729755.027378,27,0.12078054249286652
1650729992.426951,28,0.09889796376228333
1650730229.790372,29,0.09538803994655609
1650730466.16043,30,0.08961980789899826
1650730703.823417,31,0.0763961672782898
1650730942.176131,32,0.07565474510192871
1650731180.421619,33,0.07823067158460617
1650731418.740267,34,0.0671696811914444
1650731659.347583,35,0.05895654112100601
1650731900.773939,36,0.05628525838255882
1650732138.853084,37,0.04172704368829727
1650732377.189197,38,0.048321522772312164
1650732620.286699,39,0.04749266058206558
1650732864.844002,40,0.03967631235718727
1650733109.98219,41,0.04654282331466675
1650733355.260535,42,0.03981822729110718
1650733595.351309,43,0.03585802763700485
1650733833.14985,44,0.033489126712083817
1650734075.863622,45,0.038696058094501495
1650734322.981592,46,0.032839201390743256
1650734565.171378,47,0.027696911245584488
1650734805.689311,48,0.028773020952939987
1650735044.097443,49,0.02883659489452839
