Wall time,Step,Value
1650521881.38525,0,3.191338300704956
1650522119.683223,1,3.0400776863098145
1650522355.447333,2,1.8843390941619873
1650522595.769171,3,1.7967705726623535
1650522835.043859,4,1.5192906856536865
1650523073.960133,5,1.2678018808364868
1650523314.408777,6,1.1695556640625
1650523554.237987,7,0.9608501195907593
1650523798.00266,8,0.8255943059921265
1650524037.821365,9,0.7482243776321411
1650524280.394691,10,0.6305113434791565
1650524520.228546,11,0.5477728843688965
1650524764.612406,12,0.44612371921539307
1650525009.617819,13,0.4220413267612457
1650525258.957881,14,0.36692261695861816
1650525501.913885,15,0.34409934282302856
1650525743.088346,16,0.3194907605648041
1650525982.478721,17,0.26425090432167053
1650526220.716503,18,0.25633105635643005
1650526463.417101,19,0.21249942481517792
1650526705.185951,20,0.21061530709266663
1650526943.538882,21,0.19561456143856049
1650527182.209598,22,0.17399415373802185
1650527420.70177,23,0.17367291450500488
1650527661.841456,24,0.15803803503513336
1650527902.139835,25,0.1533387154340744
1650528140.79078,26,0.12999024987220764
1650528378.439802,27,0.12660636007785797
1650528617.544667,28,0.12106415629386902
1650528858.945018,29,0.10822220891714096
1650529100.831641,30,0.0987248569726944
1650529338.476048,31,0.09764073044061661
1650529576.411004,32,0.08898061513900757
1650529814.157075,33,0.08444099128246307
1650530052.283865,34,0.07877771556377411
1650530289.997309,35,0.06917530298233032
1650530529.055477,36,0.06763959676027298
1650530770.028746,37,0.058417920023202896
1650531009.87842,38,0.05602412298321724
1650531248.057536,39,0.04984182491898537
1650531487.831877,40,0.04746101424098015
1650531727.511428,41,0.04892715439200401
1650531974.573205,42,0.04462873190641403
1650532215.242895,43,0.03836539760231972
1650532457.567111,44,0.045062579214572906
1650532695.722797,45,0.03343866765499115
1650532940.743717,46,0.03381676599383354
1650533182.289405,47,0.03488066792488098
1650533423.114764,48,0.030166620388627052
1650533661.953617,49,0.031106922775506973
