Wall time,Step,Value
1650676871.501403,0,2.667170763015747
1650676992.615321,1,2.1740381717681885
1650677114.604783,2,1.8055541515350342
1650677235.591595,3,1.4795347452163696
1650677357.754842,4,1.3388633728027344
1650677482.449328,5,1.224971890449524
1650677607.096995,6,1.3172606229782104
1650677730.908711,7,0.8603888750076294
1650677853.035504,8,0.7519469857215881
1650677974.253088,9,0.6323807835578918
1650678096.061282,10,0.5419996976852417
1650678236.737952,11,0.48285722732543945
1650678358.907445,12,0.43140673637390137
1650678483.439819,13,0.41117018461227417
1650678605.059076,14,0.3667072355747223
1650678727.233631,15,0.337461918592453
1650678848.574074,16,0.32825058698654175
1650678970.16263,17,0.2800459861755371
1650679091.670483,18,0.25605788826942444
1650679214.118538,19,0.222885400056839
1650679338.402186,20,0.22343048453330994
1650679460.794327,21,0.18747732043266296
1650679582.627311,22,0.1646416336297989
1650679705.111196,23,0.161690816283226
1650679826.968227,24,0.1454482227563858
1650679951.452258,25,0.13046753406524658
1650680076.171646,26,0.1058221384882927
1650680200.402093,27,0.10427916049957275
1650680325.258885,28,0.10324625670909882
1650680447.050421,29,0.08409720659255981
1650680569.206998,30,0.08238362520933151
1650680691.178173,31,0.0771401971578598
1650680813.155393,32,0.06679537892341614
1650680935.525479,33,0.06139308214187622
1650681057.062826,34,0.056489188224077225
1650681179.033314,35,0.05099989473819733
1650681301.522316,36,0.047766320407390594
1650681426.31407,37,0.04866403341293335
1650681547.773627,38,0.039428114891052246
1650681669.73365,39,0.04380229115486145
1650681794.360062,40,0.040233954787254333
1650681916.307453,41,0.03820817917585373
1650682040.808915,42,0.034643519669771194
1650682164.013621,43,0.028443632647395134
1650682289.221299,44,0.027213318273425102
1650682411.64547,45,0.02701362781226635
1650682533.871515,46,0.029705865308642387
1650682656.575315,47,0.025226378813385963
1650682779.804492,48,0.023229733109474182
1650682902.185475,49,0.02472871169447899
