Wall time,Step,Value
1650851201.368591,0,2.932033061981201
1650851599.419315,1,3.0239408016204834
1650851991.756443,2,2.5891807079315186
1650852383.119209,3,2.415642738342285
1650852774.676014,4,1.7874765396118164
1650853165.874775,5,2.0292487144470215
1650853557.651562,6,1.7044222354888916
1650853948.427164,7,1.4661259651184082
1650854340.579256,8,1.322851300239563
1650854731.837396,9,1.0654792785644531
1650855124.053044,10,0.9115270972251892
1650855516.053074,11,0.7765918374061584
1650855908.736916,12,0.6867731809616089
1650856301.361464,13,0.6208945512771606
1650856695.087284,14,0.5541194677352905
1650857092.283154,15,0.5191469788551331
1650857486.962637,16,0.46321025490760803
1650857886.627834,17,0.4358721971511841
1650858287.388332,18,0.39323049783706665
1650858691.268458,19,0.36386415362358093
1650859093.542622,20,0.34025391936302185
1650859494.260379,21,0.31796908378601074
1650859894.687657,22,0.2691646218299866
1650860300.131266,23,0.24802850186824799
1650860699.951641,24,0.22567391395568848
1650861099.933088,25,0.21583615243434906
1650861502.713844,26,0.1865660697221756
1650861905.898405,27,0.16568537056446075
1650862307.715303,28,0.15030226111412048
1650862710.086809,29,0.13425971567630768
1650863113.308044,30,0.12604932487010956
1650863516.998522,31,0.12005358189344406
1650863919.539564,32,0.1054951474070549
1650864315.401983,33,0.09502805769443512
1650864717.407053,34,0.09118672460317612
1650865116.164837,35,0.07961539179086685
1650865519.006857,36,0.07109810411930084
1650865919.513527,37,0.06843245774507523
1650866321.057633,38,0.06421520560979843
1650866715.845796,39,0.05907491222023964
1650867114.227089,40,0.04887301102280617
1650867510.890534,41,0.04985298216342926
1650867911.469239,42,0.046374235302209854
1650868307.993568,43,0.03988253325223923
1650868710.374217,44,0.04763829708099365
1650869106.414679,45,0.03523721173405647
1650869503.956517,46,0.04038173705339432
1650869904.943122,47,0.03365153446793556
1650870307.595646,48,0.03644634410738945
1650870707.392127,49,0.030280878767371178
