Wall time,Step,Value
1677796106.66007,0,2.5529017448425293
1677796259.999752,1,2.1934518814086914
1677796410.99019,2,1.730814814567566
1677796562.065462,3,1.7827861309051514
1677796714.270324,4,1.485344409942627
1677796866.274314,5,1.3942415714263916
1677797018.474344,6,1.4742014408111572
1677797170.94991,7,1.312893271446228
1677797324.414117,8,1.1893560886383057
1677797478.705511,9,1.0334115028381348
1677797634.388386,10,1.0018411874771118
1677797787.161768,11,1.0101450681686401
1677797939.928636,12,0.921588122844696
1677798093.956898,13,0.778570294380188
1677798248.192826,14,0.6763767004013062
1677798402.96956,15,0.6283472776412964
1677798559.525431,16,0.7482738494873047
1677798714.640695,17,0.5697105526924133
1677798870.093053,18,0.5342392325401306
1677799027.447076,19,0.46740052103996277
1677799183.994399,20,0.42906513810157776
1677799339.037601,21,0.3722918629646301
1677799495.730443,22,0.34686702489852905
1677799650.936473,23,0.30621907114982605
1677799808.291161,24,0.2957287132740021
1677799962.636852,25,0.2554662823677063
1677800117.805109,26,0.2264683097600937
1677800272.971369,27,0.2155197560787201
1677800427.54403,28,0.1918056160211563
1677800582.721594,29,0.16267384588718414
1677800738.171194,30,0.16378489136695862
1677800892.78116,31,0.13009659945964813
1677801047.518956,32,0.13297006487846375
1677801201.725147,33,0.12250961363315582
1677801357.876114,34,0.11240372061729431
1677801512.683935,35,0.10512369871139526
1677801667.819092,36,0.0971490889787674
1677801824.356282,37,0.08622220903635025
1677801977.844964,38,0.0844212993979454
1677802133.542508,39,0.0838833749294281
1677802288.16678,40,0.06752084195613861
1677802443.659643,41,0.06988512724637985
1677802598.133738,42,0.07308460772037506
1677802755.431218,43,0.06924471259117126
1677802909.990516,44,0.059235814958810806
1677803066.838321,45,0.06484567373991013
1677803222.357065,46,0.056364718824625015
1677803380.670391,47,0.053428348153829575
1677803535.986242,48,0.05329502746462822
1677803691.853148,49,0.05043751373887062
